Wind AT 2013,Wind AT 2015,Wind AT 2016,Wind 2030 TU EEG Stromzukunft,WEB 2015 Umgebung Wien,Hochrechnung berschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
326.7098,84.8953,432.2085,5.23413673,0.075705,15.8,181.75,247.882,127,2589
369.8973,128.4965,345.4035,4.421980842,0.044616,16.3,234.281,403.404,134,2317
548.552,160.4608,342.6205,3.992917354,0.109065,15.7,248.331,441.384,117,1966
609.5225,189.7745,499.6018,3.763061913,0.386001,14.2,273.997,484.586,68,1702
528.668,253.8608,638.4085,4.421980842,0.500001,11.7,180.49,515.105,77,1554
440.8483,238.223,518.5035,4.419791741,0.694728,7.5,306.081,476.244,39,1164
267.7238,267.7535,362.3785,4.505166622,0.736251,3.9,121.318,508.567,92,963
169.536,247.4913,336.3413,4.281878482,0.369729,1,167.724,483.517,149,646
155.7605,252.4358,593.0105,3.450020692,0.214083,0,370.577,430.05,179,646
245.5503,342.434,936.9325,3.261758146,0.150846,0,739.11,529.09,172,882
242.8688,396.9833,1157.8508,3.202652459,0.213546,0,823.701,642.869,237,1012
169.7103,466.133,1167.45,3.22016526,0.253866,0.1,1221.528,607.781,244,1191
122.7978,569.8948,777.6825,2.751697978,0.21912,0.9,1501.71,660.71,147,1433
108.847,721.338,744.8513,2.386118379,0.39204,2,1800.323,604.296,44,1369
128.7358,1063.9255,484.8875,2.210990416,1.043184,4.1,2078.88,653.971,39,1416
116.4473,1554.5653,308.3095,2.009593269,2.453481,7.2,2241.568,706.332,73,1258
132.5373,1009.4435,241.5635,1.834465316,0.664491,3.9,2044.653,817.853,129,1394
143.14,836.6295,209.4948,1.845410817,0.438612,2.1,2002.826,938.383,696,1406
139.256,846.0125,89.1565,1.57615159,0.326319,2.1,1951.88,991.804,624,1189
98.0195,599.0405,91.3245,1.370376243,0.294549,2.8,1871.437,755.184,362,1017
76.6705,468.4763,88.6513,0.941312756,0.579882,4.3,2079.978,585.219,600,959
82.132,391.8505,189.0395,0.720213707,0.451122,6.3,1974.058,684.261,546,1032
152.9705,365.0893,168.9208,0.838425082,0.307029,8.9,1981.607,804.327,641,1295
189.6068,536.1465,94.5235,1.173357297,0.287877,12.1,2028.586,1026.362,714,1318
236.2515,842.1698,25.9563,1.633068169,0.519192,15,1850.019,966.377,766,1183
260.8535,1002.1395,16.9198,1.827898024,2.545908,15.8,1670.294,833.339,963,1004
229.9523,1048.1335,30.4903,1.214950182,2.176188,15.6,1565.728,745.187,1283,883
207.5558,970.33,50.2123,0.901908961,2.444913,14,1424.104,627.655,1145,796
201.0565,888.5293,107.9295,0.733348308,2.667522,11.6,1276.798,408.639,1382,721
172.9448,773.2135,576.7998,0.606380541,2.485752,8.4,1103.567,512.161,1522,594
167.159,628.222,479.277,0.549463954,2.355087,5,914.202,594.845,1327,588
134.5178,629.5603,188.6278,0.481601874,2.231973,2.6,707.175,676.427,1389,438
113.2978,752.3043,293.7318,0.453143581,1.9356,1.8,583.755,708.217,1286,434
145.27,742.0418,217.67,0.477223674,1.38738,1.4,611.488,701.488,1625,477
180.571,895.759,558.0665,0.580111348,2.372733,2.1,609.523,654.608,1663,353
151.1343,882.9623,943.858,0.728970108,2.970342,2.1,450.868,609.491,1709,288
110.6955,610.7105,1135.942,0.965392849,1.929555,0.4,262.433,471.95,1752,185
195.6855,559.6285,1094.0618,0.930367255,1.474944,0.5,166.497,495.185,1632,124
250.9578,459.5118,858.7008,0.667675329,1.1067,0.2,129.479,397.873,1603,91
271.004,460.6158,655.197,0.593245949,0.547974,0.4,71.595,353.186,1668,99
312.8535,417.0063,520.6688,0.499114667,0.18981,0,28.748,389.596,1645,107
330.9508,352.162,582.8473,0.29552842,0.568455,0,22.456,346.553,1552,136
304.0203,363.7215,516.648,0.14448056,1.198836,0,19.422,340.892,1410,112
216.2813,376.5775,574.7738,0.07224028,0.97527,1.5,14.761,243.283,1238,51
194.1878,420.9595,457.2943,0.065672979,1.131672,4.4,8.807,118.143,857,15
153.2723,470.5665,299.4405,0.091942173,1.444578,7.7,16.872,75.301,710,12
137.1873,367.9688,224.1293,0.017512793,1.375254,9.7,25.924,69.156,736,38
160.2945,336.0023,168.0225,0.041592886,0.715824,10.8,26.986,95.3,805,49
182.7855,464.119,123.2638,0.063483879,0.492702,12.2,34.625,117.375,702,59
206.2405,602.1265,86.6375,0.135724168,0.875922,12.3,56.633,169.825,680,59
219.4263,503.9515,68.5145,0.164182461,0.649476,11.3,59.963,262.075,765,81
251.1405,629.265,122.2435,0.107265874,0.665457,10.8,67.863,406.221,978,115
268.1925,381.9638,217.1415,0.07224028,0.535779,7.2,68.108,757.429,775,129
235.935,299.5113,409.6228,0.052538387,0.02001,5.2,52.047,737.429,994,164
233.632,300.4955,503.3413,0.098509473,0.086193,3.1,51.996,271.353,754,241
174.722,312.7713,302.1135,0.168560653,0.497283,1.1,109.559,350.379,833,292
151.1835,394.7898,273.8455,0.343688606,0.501162,0,117.837,295.837,812,370
143.038,589.8143,333.3455,0.540707562,0.698208,0.3,154.62,279.651,887,531
121.8115,570.3273,767.0168,0.818723189,0.371187,0.3,311.695,319.812,896,534
99.522,524.0455,571.3983,1.239030276,0.388197,0.5,616.891,476.985,767,435
84.9818,432.4448,1241.0828,1.210571982,0.12255,0,879.684,345.423,708,331
85.0115,416.2488,1792.0868,1.057335022,0.309075,0,1590.095,228.742,660,170
89.123,451.334,2141.875,1.098927917,0.608949,0,1738.024,233.665,553,128
114.1683,509.7325,2209.521,1.057335022,0.880824,0.8,1498.138,290.805,522,137
138.523,604.8648,2226.503,0.853748774,0.798078,1.3,1174.244,199.167,560,127
108.305,506.195,2050.7453,0.608569641,0.276135,0,874.971,195.742,635,113
87.7173,382.2665,1550.9398,0.422496187,0.419079,0.1,873.962,194.924,553,130
68.248,277.745,1814.0043,0.253935534,0.383466,1.8,988.387,121.578,432,67
87.09,364.1585,1884.501,0.120400466,0.208944,5.2,1153.513,71.194,340,37
129.2268,505.9543,2006.3675,0.140102359,0.260514,8.8,1043.29,78.276,323,50
186.0878,625.2155,1984.9865,0.026269193,1.216887,12.1,1055.291,109.018,340,55
229.0555,536.677,1892.6618,0.07442938,1.395585,13.4,1200.751,190.002,322,76
280.4908,437.7408,2038.5983,0.22766634,0.873441,14.4,1180.278,194.735,307,94
370.4808,376.6375,2167.588,0.588867748,0.791982,14.6,1015.006,179.142,355,90
347.5885,379.0315,2208.9255,0.788075795,1.131153,14,1138.304,157.472,428,85
488.174,353.7833,2179.194,0.794643096,1.008831,12.4,1240.667,140.592,399,110
603.0793,355.3423,2111.4803,0.792453996,0.4434,9.9,1304.621,135.451,478,107
686.1395,277.683,1998.9095,1.042011329,0.13467,7.1,1471.412,90.081,489,98
704.9748,198.542,1871.489,1.392267236,0.049263,3.3,1076.764,53.062,365,128
638.4215,105.7448,1380.3893,1.735955842,0.027204,0,736.78,45.982,348,197
536.803,53.8185,1166.9868,1.801628831,0.003018,0,992.281,109.907,345,403
450.5238,34.3755,1060.6543,2.105913651,0,0,1340.448,214.215,405,705
421.436,26.159,1107.6955,2.585326426,0,0,1355.582,220.064,491,1019
390.778,27.5473,862.8158,2.819560058,0.024012,0,1371.032,190.351,393,1179
332.846,37.8158,794.1218,2.729806985,0.05724,0,1328.121,172.812,233,1159
305.501,48.1503,1012.2513,2.403631171,0,0,1327.39,171.83,233,1035
252.4813,51.4438,1203.7455,2.576570025,0.010488,0,1358.643,62.764,303,879
231.9628,73.4843,1265.332,2.926825932,0.014835,0,1428.076,40.899,304,713
237.2963,88.413,1556.1508,3.401860505,0.01104,0,1305.921,44.353,339,650
254.1553,98.5118,1556.8245,3.703956226,0.002553,0,1033.721,44.127,305,693
231.0195,89.4108,1250.756,3.432507899,0,0,872.495,46.859,334,600
115.09,51.9283,1013.9195,3.281460039,0,0.5,575.273,55.112,279,484
95.549,18.9438,1000.2375,2.782345372,0,3.4,421.156,35.414,123,350
56.7355,29.3255,1255.4305,2.228503218,0,7.2,345.06,20.308,86,522
47.7163,35.3935,1174.427,2.758265279,0.004992,10.8,356.251,15.705,69,627
88.1215,42.1608,1236.3615,2.955284225,0.061086,12.8,420.492,18.441,119,616
64.3098,34.688,1111.368,2.99030982,0.101916,13.3,500.041,27.393,246,522
33.465,36.1905,1148.7128,2.872098445,0.049455,13.6,525.543,32.24,414,367
28.3745,41.842,1170.3305,2.672890398,0.038208,12.3,474.097,34.843,499,247
22.424,42.0323,1307.4723,2.346714584,0.02493,10.9,405.259,107.638,836,177
13.0943,27.9888,1655.528,2.140939237,0.010806,8.4,393.4,417.929,1215,144
14.2263,23.574,1813.1458,1.654959162,0.00225,5.5,339.954,619.908,1122,148
10.1943,29.923,1775.947,1.541125996,0.006552,2.2,281.084,337.457,1330,256
8.4288,49.6388,1757.5303,1.35067435,0.02673,0,232.143,202.457,1188,763
8.1803,128.1783,1833.8388,1.131764402,0.208698,0,210.776,207.444,1001,453
9.949,256.942,1828.8855,1.363808942,0.394755,0,238.42,281.122,652,258
4.6185,348.3835,1757.05,1.786305129,0.500445,0,208.265,286.469,512,419
3.3048,342.8195,1640.1725,1.86511271,0.375018,0,125.128,313.08,414,548
3.2238,301.8508,1677.0395,1.911083796,0.128013,0,96.041,359.746,419,744
4.8663,253.4253,1854.9613,1.913272896,0.113301,0,50.658,471.654,467,1200
6.214,180.9318,1886.3635,2.005215078,0.066594,0,37.089,676.438,442,1193
5.7435,115.781,1670.1115,1.65058097,0.030891,0,36.325,937.765,517,1066
3.357,93.721,1790.9613,1.335350649,0.004485,0,52.623,1001,453,1060
3.0568,67.0933,1994.1765,1.379132635,0,0,85.089,1181.843,369,999
5.2283,55.519,2062.2318,1.254353968,0.142017,0,99.006,1245.123,323,874
4.089,21.82,2094.682,1.061713222,0.01425,0.3,66.778,1095.076,312,739
2.8563,8.1888,2031.7593,0.814344989,0.065154,3.9,26.668,1067.428,214,667
2.6905,4.2988,2038.13,0.836235982,0.077571,6.5,16.689,1311.71,172,651
4.07,4.0955,2107.207,1.125197101,0.017157,9.6,15.112,1516.826,160,348
5.4803,4.2115,2139.5423,1.164600896,0.052764,11.7,19.335,1599.912,209,366
7.6925,6.7755,2112.2378,1.363808942,0.005433,13,32.091,1874.657,278,617
9.2805,16.9315,2074.0485,1.057335022,0.005457,13.2,35.686,1986.998,381,884
11.8073,39.5543,1877.4953,0.637027935,0.014226,12.9,41.318,2178.356,434,895
13.6105,60.526,1655.1273,0.275826527,0.036747,11.5,24.309,1949.494,295,772
16.9743,41.3185,1579.3725,0.15104786,0.05616,8.2,19.325,1952.199,224,1184
16.573,26.851,1621.1988,0.105076774,0.002061,4.6,13.506,1117.29,141,1077
12.5478,20.5788,1585.734,0.098509473,0,1.2,8.084,658.608,74,964
16.6338,141.2368,1528.6923,0.181695254,0,0,8.556,552.362,101,921
22.6163,421.113,1510.3615,0.22328814,0.059253,0,14.065,560.93,177,828
19.905,545.0538,1535.6835,0.179506154,2.227812,0,15.301,480.519,150,731
11.7003,313.8205,1523.7813,0.332743114,0.484041,0,51.009,420.604,97,645
12.6723,202.9103,1488.8448,0.321797613,0.001242,0,99.286,530.924,84,580
22.9665,148.1638,1371.8048,0.566976755,0,0,132.375,486.622,212,671
18.2338,169.4168,1357.6873,0.507871068,0,0,104.9,443.076,287,681
13.4825,311.7965,1290.734,0.365579608,0.000207,0,92.338,774.701,495,684
17.0493,361.4975,1597.6268,0.321797613,0.502677,0,116.696,1325.772,526,716
23.2,112.074,1544.705,0.247368233,0.841401,0,50.028,1813.771,427,739
30.2833,166.7918,1516.1875,0.242990033,0.024567,0,33.915,2101.114,314,806
40.1628,227.8535,1490.8078,0.363390508,0.003561,0,45.473,2144.849,174,720
31.2295,149.6305,1489.9925,0.663297128,0.113058,1.1,39.433,2011.78,33,615
10.9555,79.99,1408.344,0.658918928,0.273666,4,31.253,2101.587,11,506
6.9525,107.213,1384.9535,0.512249268,0.055488,7.7,52.929,2330.982,8,400
7.3295,151.606,1429.5883,0.29333932,0.057948,11.3,78.97,2434.985,8,444
9.7373,130.555,1211.09,0.166371553,0.131892,13.1,157.109,2530.98,8,507
12.441,70.8765,1104.4995,0.181695254,0.421842,14.6,242.045,2555.213,6,561
15.2348,244.0225,973.7133,0.216720839,0.332625,14.9,287.063,2604.412,11,718
21.4223,341.904,743.843,0.190451646,0.137205,14.3,307.365,2524.608,15,1137
28.7758,407.0805,973.8803,0.3699578,0.765912,13.7,334.334,2269.461,30,1723
27.6513,316.2753,1442.9325,0.750861101,0.895146,10.8,384.965,2164.247,86,1501
33.206,356.0008,1590.67,1.186491889,0.82971,7.8,425.949,1971.353,184,1280
31.9508,284.361,1260.102,1.107684308,0.595062,3.9,486.112,1405.8,22,1244
68.8768,107.0365,748.1735,1.372565343,0.515919,0,507.546,1143.878,19,1381
118.0133,64.7078,727.271,2.156262938,0.087153,0,624.056,1083.322,25,1566
120.8768,92.708,1022.6728,2.000836877,0.028452,0,979.151,1136.603,94,1552
124.822,103.1773,1258.6575,1.836654416,0.025314,0,1206.697,1138.622,92,1533
113.7275,89.4623,1223.3448,1.906705605,0.055947,0,1193.761,1083.05,54,1628
97.757,122.5698,1046.3713,2.011782369,0.000828,0,1209.301,1057.814,49,1814
110.3975,145.6258,1063.9418,1.957054891,0.000276,0,1180.636,1148.077,33,1508
150.3983,134.1865,1125.4623,1.882625502,0,0,1070.878,1204.81,33,1420
140.96,84.609,1184.6625,1.615555376,0,0,921.737,1133.106,63,1434
99.7663,82.684,1077.7073,1.582718882,0,0,819.922,1194.593,75,1433
80.8855,34.787,1034.0605,1.320026956,0,0,792.599,1316.163,135,1419
68.0925,50.4758,787.8875,1.136142602,0.000276,0,795.149,1501.903,134,1507
44.2313,43.7083,509.6145,1.118629809,0.00138,0.8,588.396,1414.689,115,1357
14.3183,44.2728,332.069,1.260921269,0,3.7,457.361,1223.732,67,1180
7.8558,107.1108,253.8128,1.011363935,0.000276,7.6,531.117,1250.241,49,1024
10.7098,205.7635,280.4988,0.652351627,0.058632,11,723.911,1311.465,43,622
11.9538,466.3858,339.447,0.481601874,0.102534,14.3,810.652,1271.387,73,316
10.2065,692.518,427.8608,0.30209572,0.483102,16.9,786.768,1118.604,83,180
13.811,719.482,511.2768,0.164182461,0.656112,17.7,689.787,1139.919,98,101
22.65,745.6698,602.5368,0.168560653,0.563427,17.5,540.889,1137.419,325,48
27.5083,662.2365,727.212,0.210153548,0.403392,15.1,423.196,1116.809,315,23
33.85,578.7825,519.1075,0.258313734,0.324591,11.7,369.652,1124.329,167,27
27.2463,566.8653,650.3328,0.348066807,0.406191,8.5,754.723,1032.764,120,48
26.7545,481.0625,506.2155,0.536329362,0.677376,4.7,254.143,946.682,116,56
21.909,448.4385,349.2533,0.759617502,0.782931,1.3,82.167,677.505,139,91
32.8975,355.8623,352.9338,0.788075795,0.182643,0,42.769,527.1,192,203
39.8535,210.507,475.9528,1.254353968,0.173346,0,81.269,630.779,164,342
89.7925,354.566,785.5885,1.538936896,0.11058,0,55.043,562.643,96,438
166.5505,662.5988,795.1673,1.523613204,0.072345,1,48.15,387.696,86,427
241.9255,1380.0068,391.54,0.921610863,0.412545,5.2,34.48,225.696,42,396
245.1743,1564.582,183.852,0.575733147,3.317595,6.6,36.494,229.4,35,399
227.2683,1091.4808,104.749,0.380903301,1.47186,4,33.135,356.821,57,397
241.2725,1388.5823,63.9898,0.326175814,1.522485,5.8,48.953,600.318,99,441
270.4405,1363.5978,70.8815,0.724591907,1.563537,5.3,45.152,883.906,136,410
259.935,1274.3565,77.3505,1.193059189,1.302756,4.1,57.438,966.372,119,380
228.5275,912.2933,80.4268,1.217139283,0.932859,2,62.626,853.563,118,350
176.333,679.026,66.966,0.925989054,0.84162,3.1,115.043,461.465,65,254
117.067,404.6868,58.3275,0.886585269,1.1334,4.5,54.052,339.412,36,175
91.5783,299.4093,71.2125,0.612947842,0.521553,6.8,29.146,287.339,25,173
89.4195,310.0473,91.2185,0.210153548,0.62523,9,30.503,313.371,21,167
143.6113,314.959,125.8748,0.035025594,0.38223,10.3,36.219,328.088,25,182
213.6283,298.2405,136.8188,0.028458294,0.143655,11.7,32.418,302.7,71,179
303.0268,274.4643,168.1638,0.054727487,0.117657,13.6,34.382,238.533,115,191
309.1243,266.7898,238.328,0.142291459,0.400653,13.7,32.665,196.852,158,150
297.8483,290.9695,282.2073,0.29990662,0.744546,12.6,21.264,155.092,186,330
347.3708,302.8888,303.7758,0.527572961,0.575166,9.9,47.515,109.279,219,430
371.858,244.2813,347.7765,0.877828868,0.298197,6.9,70.47,101.238,353,401
331.6953,166.238,290.4498,1.256543068,0.245472,3,85.961,102.706,481,270
255.7263,96.593,174.324,0.687377222,0.133614,0,121.233,73.752,557,268
149.0068,38.9118,141.268,0.455332681,0.024462,0,237.018,84.567,714,323
186.528,20.0818,104.5138,0.459710881,0.006762,0,757.799,94.368,937,270
217.1353,9.4763,68.7845,1.022309436,0,0,1918.583,98.757,995,162
207.882,7.9683,45.8758,1.558638789,0,0,2153.313,81.926,966,120
185.1708,24.6438,69.94,2.099346351,0,0,1830.574,83.054,632,113
141.4093,27.8178,77.1845,3.697388934,0.000207,0,1382.221,95.026,389,102
117.281,22.4408,68.2468,4.997713989,0,0,1535.276,130.557,282,124
109.1328,13.116,72.0748,4.890448115,0,0,1497.408,128.157,242,80
113.9765,4.5665,63.119,5.227569429,0.0045,0,1125.11,126.217,198,62
139.6235,9.9978,51.4685,5.597527229,0.152637,0,780.408,157.429,121,44
138.7478,13.4058,50.328,4.656214483,0.094026,0,594.173,184.929,104,55
84.067,8.6255,34.539,3.8156003,0.061989,0,430.302,206.89,78,38
56.5015,2.658,22.0633,2.944338724,0.003795,1.7,328.245,133.259,61,26
98.1418,2.0478,27.2758,2.329201791,0,5.1,323.855,173.851,54,19
104.5033,3.9798,51.1518,1.685606556,0,8.4,292.508,276.375,187,24
87.6135,7.662,108.093,1.164600896,0,10.1,225.837,350.613,988,24
97.8825,22.207,157.9048,0.687377222,0.000483,10.7,173.71,473.085,2053,22
132.9463,35.5365,175.075,0.361201408,0.009459,10.6,154.863,537.365,2109,25
144.251,62.4908,210.5168,0.238611842,0.029295,10.5,106.854,656.614,1704,93
139.9313,81.2925,232.511,0.091942173,0.022713,9.4,67.401,700.548,1116,608
144.117,124.5055,192.2583,0.089753072,0.001242,7.7,55.787,557.269,930,791
159.6338,153.1473,134.9335,0.116022266,0.017943,5.4,47.958,908.397,886,378
167.9313,177.4628,81.744,0.186073455,0.48597,2.4,41.615,1134.92,504,143
180.9833,273.098,71.772,0.394037893,0.404565,0.4,63.417,700.457,362,56
172.9025,357.864,76.4993,0.560409455,0.274986,0,111.555,432.065,396,47
125.078,401.9585,78.7383,0.584489548,0.24279,0,163.204,497.938,579,23
80.04,419.1365,47.867,0.836235982,0.282297,0,244.745,269.198,581,16
81.6233,317.5698,29.4095,1.033254928,0.010875,0,312.099,103.511,495,19
102.6778,194.6748,20.4883,0.906287161,0.000207,0,302.429,94.812,586,26
82.593,160.1928,23.334,0.792453996,0.121254,0,411.741,106.002,613,201
68.895,97.8255,21.2328,1.006985735,0.466809,0,433.207,101.654,475,262
66.5233,69.1783,20.2745,1.182113688,0.321708,0,396.711,190.39,451,162
52.093,58.4058,31.0088,1.668093763,0.522372,0,450.635,192.751,381,111
35.4485,36.5448,52.5713,2.802047265,1.073487,0,506.146,218.927,238,62
36.2415,36.6988,85.0868,3.627337746,0.81546,0,466.981,363.598,293,49
33.9715,23.8078,82.9858,3.482857186,0.505104,0,305.159,290.396,147,6
14.3903,5.733,36.4843,3.819978501,0.214932,2.1,311.196,168.148,54,27
3.8078,5.0778,69.4068,3.327431125,0.01125,5.7,227.702,189.501,11,232
4.6663,6.8825,64.3313,2.515275237,0,9,234.204,180.52,9,249
4.9575,17.398,30.0895,3.668930641,0,11,232.505,337.115,11,112
3.6375,52.3773,14.6523,4.454817336,0,11.8,164.123,229.505,19,17
5.7268,76.6915,36.246,4.601486995,0.012492,12,133.606,171.658,68,5
7.3113,90.8878,44.1628,4.851044329,0.032889,11.1,137.529,295.482,133,19
11.4785,126.9733,42.4633,4.095805028,0.014892,9.7,208.694,502.313,157,135
13.486,189.2433,110.4038,3.58355576,0.067734,7.8,338.318,507.972,145,354
13.1785,277.6365,87.8333,3.239867153,0.130302,4.7,314.798,639.966,125,928
12.3048,359.1575,64.5778,3.027524505,0.259419,2.9,263.532,754.201,126,378
10.3765,408.2218,38.2948,2.252583311,0.399402,0.5,133.593,918.144,88,30
4.1015,509.8625,34.3248,2.154073838,0.594303,0,90.334,1132.826,115,11
1.5445,742.7785,15.1838,1.578340691,0.734259,0.7,63.475,1487.368,253,172
1.3285,889.4818,78.0545,1.028876728,1.583019,1.5,41.505,1514.697,330,26
2.977,894.2783,224.96,0.930367255,1.384995,1.9,50.22,1349.751,173,13
9.015,797.7815,397.9433,0.958825548,1.162428,0.9,100.688,1508.195,129,5
21.84,701.202,327.9848,0.726781007,0.729357,0.8,151.266,1524.528,149,8
29.1735,536.7605,64.8603,0.492547375,0.203433,0,132.133,1678.422,253,43
34.439,501.3808,36.5945,0.383092401,0.459495,0,60.045,2016.201,390,72
34.427,545.3495,37.1765,0.22766634,1.110402,0,171.329,2123.564,377,87
48.9245,608.8093,87.7013,0.126967767,1.098726,0,64.932,1993.933,462,118
68.5298,454.5403,45.746,0.15104786,0.429456,0,35.209,1954.462,449,206
46.7725,394.8393,31.917,0.137913268,0.459999,0,51.654,1774.499,296,297
26.4393,513.8258,41.4188,0.111644075,0.739917,3.2,115.267,1539.762,255,151
19.6833,798.2938,24.3423,0.247368233,0.906909,7.7,433.148,1506.095,317,109
21.9175,931.3588,23.3798,0.472845474,1.075416,10.6,680.412,1616.5,562,94
46.9008,865.653,36.7903,0.774941194,1.279602,11.9,538.825,1559.732,661,150
50.8855,811.3575,32.829,1.473263917,1.180926,11.2,768.16,1383.418,644,159
56.2258,841.3218,12.8223,1.615555376,0.333921,11.1,977.518,1235.099,665,142
77.1033,792.428,11.9718,1.396645437,0.156816,10.6,851.938,1046.158,714,91
68.5708,692.5613,9.3635,1.374754444,0.435888,9,570.43,1036.366,742,80
58.3585,653.248,11.5093,1.578340691,1.478709,7.2,388.92,1181.349,722,74
45.2568,587.5798,13.4373,1.659337362,0.944631,4.9,262.248,998.909,676,52
25.639,430.4915,20.4178,1.56958429,0.575916,2.3,150.072,736.11,502,25
17.5625,223.4343,26.0295,1.897949204,0.207255,0,124.487,905.753,302,18
39.269,232.2405,26.527,1.138331702,0.153375,0,178.441,1171.075,210,36
59.4183,353.9323,27.6753,1.453562015,0.060906,0,197.463,1116.69,199,73
70.6753,387.7575,43.0208,2.311688999,0.180141,0,159.255,1070.18,295,110
78.4783,339.9428,55.4745,3.088819293,0.599409,0,67.982,980.817,393,143
142.424,364.3393,106.4815,3.296783741,0.532086,0,44.758,933.349,564,125
237.5135,344.8173,197.5428,3.417184207,0.144984,0,74.954,984.442,467,141
186.5508,326.922,46.1168,3.706145326,0.164592,0,159.221,1118.219,233,147
192.2788,318.8648,24.9573,5.124681756,0.111561,0,216.718,1196.19,79,129
223.0828,251.1843,27.503,5.928081243,0.229278,0,269.548,1366.843,46,121
159.1268,242.1528,50.4115,5.794546185,0.160329,0,277.442,1375.117,20,120
130.041,284.125,37.1815,5.100601662,0.047232,0,241.876,1254.649,13,77
59.1858,128.721,36.8198,4.465762828,0.093867,0,214.802,1004.378,31,54
20.645,50.969,33.44,3.130412179,0.049533,1.2,183.139,682.901,20,7
13.867,19.0008,34.0638,2.91588044,0.041067,3.9,146.873,517.642,13,4
14.4443,23.1438,25.9753,2.230692318,0.000966,5.9,101.111,440.11,16,6
4.78,41.355,20.2245,1.981134985,0.006174,7.6,85.08,492.452,26,12
3.7423,56.1168,11.403,2.609406519,0.010512,8.5,207.347,629.313,53,17
6.0285,77.6903,5.586,2.633486612,0.06447,8.7,206.015,564.924,90,51
11.9773,99.4905,4.8578,2.782345372,0.207579,8.4,173.716,570.848,99,170
15.8565,125.6228,7.262,1.900138304,0.313098,7.6,99.45,506.481,90,228
15.572,134.9515,12.6195,1.374754444,0.296448,6,166.577,518.118,75,235
11.6745,163.087,13.593,1.293757763,0.386136,3.6,556.391,462.861,70,162
9.3113,177.6618,24.908,1.429481922,0.530466,1.3,1262.52,355.889,64,140
18.3273,203.681,24.5163,1.304703255,0.716976,0,1202.843,229.272,44,126
21.076,234.0955,36.461,2.532788039,0.795381,0,1309.627,197.565,48,146
20.671,454.6363,51.8313,2.710105092,0.864114,0,1798.464,249.638,49,108
24.8943,477.1885,72.2138,3.395293214,0.640161,0,2130.243,311.288,41,183
52.1598,417.6833,74.183,5.282296917,0.586005,0,2234.375,477.849,43,161
64.4675,446.6618,57.322,5.965295938,0.2931,0,2348.578,657.73,51,86
165.3973,533.5003,86.4328,6.050670819,0.058407,0.3,2284.735,716.661,101,62
400.8988,543.2838,99.72,5.954350437,0.004692,0.7,2138.782,594.24,156,39
415.096,606.0265,267.6065,4.978012096,0.221682,1.3,2046.746,459.738,261,42
358.147,620.7313,321.023,4.369442455,0.134322,1.5,1910.442,467.523,320,87
297.936,387.0605,405.3735,3.879084179,0.06057,0.1,1833.995,663.237,345,107
316.9338,326.77,438.1058,4.027942948,0.034731,0.1,1959.456,734.67,332,90
314.2203,397.3263,261.4078,4.078292235,0.028992,1.6,1908.369,645.059,150,43
204.345,573.7553,184.9688,3.857193186,0.177615,4.2,2119.522,456.501,51,15
138.513,575.4585,219.995,5.919324852,0.527355,6.6,2226.261,433.851,51,7
135.5268,383.6613,224.975,6.236001009,0.21135,7.9,2132.645,470.762,42,6
135.0623,251.173,251.6295,6.26841038,0.668049,9.1,1987.394,707.353,23,26
98.5683,363.0223,175.5838,5.911478276,1.020699,10.3,1839.242,666.02,11,100
77.0725,624.784,118.1153,5.595338138,0.978786,11.5,1704.517,510.794,7,275
95.0658,526.362,87.4648,5.146572749,1.820154,10.4,1741.759,475.795,8,505
83.7938,435.342,81.232,4.102372328,1.461876,8.7,1728.574,538.045,13,616
63.2005,580.734,78.8153,3.106332086,1.290366,7.7,1625.169,850.458,22,745
53.505,426.8373,50.937,2.721050584,1.209456,5.2,1489.26,717.909,24,462
152.6643,214.9875,24.911,2.296365297,0.284157,2.2,1680.934,475.317,25,371
72.0088,213.463,11.034,1.56739519,0.133197,0,1839.297,872.617,44,586
6.1428,526.4853,7.2388,0.707079115,0.269817,0.5,1761.519,1040.074,109,325
7.4283,1758.2398,28.7835,0.615136942,2.012406,7.1,1444.395,725.656,183,237
3.2023,2045.0963,50.0628,0.586678648,3.788937,9.5,1369.39,784.936,322,359
5.9018,1781.3263,83.2703,0.610758742,3.626322,8.2,1526.865,829.756,443,226
6.394,1569.4465,87.7285,0.602002341,3.413574,7.2,1542.152,1018.359,499,200
3.0023,1765.8955,71.9378,0.551653054,2.054637,8.7,1381.004,1201.056,595,134
3.627,1519.9405,108.987,0.418117986,1.409424,7.4,1148.983,1238.528,421,301
5.0445,1099.2485,121.3065,0.315230322,0.980511,5.4,843.832,1172.5,241,460
7.0483,1038.3838,170.4998,0.260502835,0.844794,5.2,656.713,1129.028,89,379
8.0838,1241.4385,174.023,0.22766634,1.022688,6.2,511.202,1108.594,104,329
9.9808,1221.7318,134.693,0.236422741,1.089702,6.9,473.313,963.248,164,335
4.258,997.6208,78.2598,0.282393828,0.534891,8,454.261,807.839,126,361
0.6858,891.2755,55.7573,0.29771752,0.525345,10.3,510.707,594.761,52,374
0.8098,870.3755,59.5933,0.15104786,0.940599,13.4,687.573,598.425,28,353
1.2373,764.1063,31.3253,0.126967767,1.586451,15.9,481.838,622.766,20,397
